Name,Label,1-arachidonoylglycerophosphoethanolamine,1-arachidonoylglycerophosphoinositol,1-linoleoylglycerophosphocholine,1-methylimidazoleacetate,1-methylnicotinamide,1-myristoylglycerophosphocholine,1-oleoylglycerol (1-monoolein),1-oleoylglycerophosphocholine,1-oleoylglycerophosphoethanolamine,1-palmitoylglycerol (1-monopalmitin),1-palmitoylglycerophosphocholine,1-stearoylglycerol (1-monostearin),1-stearoylglycerophosphocholine,1-stearoylglycerophosphoethanolamine,1-stearoylglycerophosphoinositol,"1,3-dihydroxyacetone","1,5-anhydroglucitol (1,5-AG)",10-heptadecenoate (17:1n7),10-nonadecenoate (19:1n9),2'-deoxyguanosine,2'-deoxyinosine,2'-O-methylguanosine,2-aminoadipate,2-aminobutyrate,2-arachidonoylglycerophosphocholine,2-arachidonoylglycerophosphoethanolamine,2-docosahexaenoylglycerophosphoethanolamine,2-docosapentaenoylglycerophosphoethanolamine,2-hydroxyacetaminophen sulfate,2-hydroxybutyrate (AHB),2-hydroxyglutarate,2-hydroxyhippurate (salicylurate),2-hydroxypalmitate,2-hydroxystearate,2-linoleoylglycerophosphocholine,2-linoleoylglycerophosphoethanolamine,2-methoxyacetaminophen sulfate,2-methylbutyroylcarnitine,2-methylmalonyl carnitine,2-myristoylglycerophosphocholine,2-oleoylglycerol (2-monoolein),2-oleoylglycerophosphocholine,2-oleoylglycerophosphoethanolamine,2-palmitoleoylglycerophosphocholine,2-palmitoleoylglycerophosphoethanolamine,2-palmitoylglycerol (2-monopalmitin),2-palmitoylglycerophosphocholine,3-(4-hydroxyphenyl)lactate,3-aminoisobutyrate,3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF),3-dehydrocarnitine,3-hydroxybutyrate (BHBA),3-hydroxydecanoate,3-methyl-2-oxobutyrate,3-methyl-2-oxovalerate,3-methylhistidine,3-phenylpropionate (hydrocinnamate),3-phosphoglycerate,4-acetaminophen sulfate,"4-androsten-3beta,17beta-diol disulfate 1",4-hydroxybutyrate (GHB),4-hydroxyphenylpyruvate,4-methyl-2-oxopentanoate,4-octenedioate,5-aminovalerate,5-methylthioadenosine (MTA),5-oxoproline,"5,6-dihydrouracil","5alpha-pregnan-3beta,20alpha-diol disulfate",6-phosphogluconate,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),7-beta-hydroxycholesterol,acetylcarnitine,adenine,adenosine,adenosine 2'-monophosphate (2'-AMP),adenosine 3'-monophosphate (3'-AMP),adenosine 5'-monophosphate (AMP),adenosine 5'diphosphoribose,adrenate (22:4n6),ADSGEGDFXAEGGGVR,alanine,alanylhistidine,alanylleucine,allo-threonine,alpha-ketoglutarate,alpha-tocopherol,andro steroid monosulfate 1,andro steroid monosulfate 2,androsterone sulfate,arachidonate (20:4n6),arginine,ascorbate (Vitamin C),asparagine,aspartate,aspartylphenylalanine,behenate (22:0),beta-alanine,beta-tocopherol,betaine,"bilirubin (E,E)",butyrylcarnitine,C-glycosyltryptophan,caproate (6:0),carnitine,catechol sulfate,cholesterol,choline,choline phosphate,cis-vaccenate (18:1n7),citrate,citrulline,"conjugated linoleate (18:2n7; 9Z,11E)",cortisol,creatine,creatinine,cystathionine,cysteine,cysteine-glutathione disulfide,cystine,cytidine,cytidine 5'-diphosphocholine,cytidine 5'-monophosphate (5'-CMP),dehydroisoandrosterone sulfate (DHEA-S),deoxycarnitine,desmethylnaproxen sulfate,dihomo-linoleate (20:2n6),dihomo-linolenate (20:3n3 or n6),dimethylarginine (SDMA + ADMA),docosadienoate (22:2n6),docosahexaenoate (DHA; 22:6n3),docosapentaenoate (n3 DPA; 22:5n3),docosatrienoate (22:3n3),eicosapentaenoate (EPA; 20:5n3),eicosenoate (20:1n9 or 11),epiandrosterone sulfate,erythronate,ethanolamine,flavin adenine dinucleotide (FAD),fluoxitine,folate,fructose,fructose-6-phosphate,fucose,fumarate,galactose,gamma-aminobutyrate (GABA),gamma-glutamylalanine,gamma-glutamylglutamate,gamma-glutamylglutamine,gamma-glutamylisoleucine,gamma-glutamylleucine,gamma-glutamylmethionine,gamma-glutamyltyrosine,gamma-tocopherol,gluconate,glucose,glucose-6-phosphate (G6P),glucuronate,glutamate,glutamine,"glutathione, oxidized (GSSG)","glutathione, reduced (GSH)",glycerate,glycerol,glycerol 2-phosphate,glycerol 3-phosphate (G3P),glycerophosphorylcholine (GPC),glycine,glycochenodeoxycholate,glycocholate,glycodeoxycholate,glycolithocholate sulfate,glycylglycine,glycylleucine,glycylproline,glycylvaline,guanine,guanosine,heme,hexanoylcarnitine,hippurate,histamine,histidine,homocarnosine,homocysteine,hydroxyisovaleroyl carnitine,hypoxanthine,ibuprofen,inosine,inositol 1-phosphate (I1P),"Isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate","Isobar: ribulose 5-phosphate, xylulose 5-phosphate",isobutyrylcarnitine,isoleucine,isovalerylcarnitine,kynurenine,lactate,laurate (12:0),laurylcarnitine,leucine,lidocaine,linoleate (18:2n6),linolenate [alpha or gamma; (18:3n3 or 6)],lysine,malate,malonate (propanedioate),maltopentaose,maltose,maltotetraose,maltotriose,mannitol,mannose,mannose-6-phosphate,margarate (17:0),methionine,methionine sulfoxide,methyl-4-hydroxybenzoate,methylphosphate,metoprolol,metoprolol acid metabolite,myo-inositol,myristate (14:0),myristoleate (14:1n5),N-acetyl-aspartyl-glutamate (NAAG),N-acetylalanine,N-acetylaspartate (NAA),N-acetylglucosamine,N-acetylglucosamine 6-phosphate,N-acetylisoleucine,N-acetylmannosamine,N-acetylmethionine,N-acetylneuraminate,N-acetylornithine,N-acetylserine,N-acetylthreonine,N-acetyltryptophan,N-ethylglycinexylidide,N-formylmethionine,N1-methyladenosine,N1-methylguanosine,"N2,N2-dimethylguanosine",N6-acetyllysine,naproxen,nicotinamide,nicotinamide adenine dinucleotide (NAD+),nicotinate,octanoylcarnitine,oleate (18:1n9),oleoylcarnitine,ophthalmate,ornithine,p-acetamidophenylglucuronide,p-cresol sulfate,palmitate (16:0),palmitoleate (16:1n7),palmitoylcarnitine,pantothenate,phenol red,phenol sulfate,phenylacetylglutamine,phenylacetylglycine,phenylalanine,phenyllactate (PLA),phenylpyruvate,phosphate,phosphoenolpyruvate (PEP),phosphoethanolamine,phytosphingosine,pipecolate,pregn steroid monosulfate,pregnen-diol disulfate,proline,propionylcarnitine,pseudouridine,putrescine,pyridoxate,pyridoxine (Vitamin B6),pyroglutamine,pyroglutamylvaline,pyrophosphate (PPi),pyruvate,quinolinate,ribitol,riboflavin (Vitamin B2),ribose,ribulose,S-adenosylhomocysteine (SAH),S-adenosylmethionine (SAM),salicylate,sarcosine (N-Methylglycine),scyllo-inositol,sebacate (decanedioate),sedoheptulose-7-phosphate,serine,sorbitol,spermidine,spermine,sphinganine,sphingosine,squalene,stachydrine,stearate (18:0),stearidonate (18:4n3),stearoyl sphingomyelin,stearoylcarnitine,suberylglycine,succinate,succinylcarnitine,taurine,taurochenodeoxycholate,taurocholate,taurolithocholate 3-sulfate,threonate,threonine,thymine,thymol sulfate,trans-4-hydroxyproline,tryptophan,tryptophan betaine,tyrosine,UDP-glucuronate,uracil,urate,urea,uridine,ursodeoxycholate,valerylcarnitine,valine,xanthine,xanthosine,xylitol,xylulose,X - 02249_201   (X indicates unknown),X - 02269_201,X - 03056_200,X - 10346_201,palmitoyl sphinomyelin (prev. X - 10419),X - 10445_200,X - 10500,X - 10593_200,X - 11315,X - 11437,X - 11516,X - 11530,X - 11538,X - 11540,glycoursodeoxycholate (prev. X - 11546),X - 11550,13(S)-HODE (prev. X - 11560),X - 11561,ergothioneine (prev. X - 11568),X - 11575,X - 11576,X - 11578,X - 11580_201,X - 11581,X - 11586,X - 11591,X - 11596,X - 11611,X - 11613,X - 11615,X - 11616,X - 11617,X - 11621,X - 11641,X - 11644,X - 11687,X - 11725,X - 11787,X - 11838,X - 11858,X - 11860,X - 11861,X - 11866,X - 11886,X - 12010,X - 12051,X - 12056,X - 12100,X - 12104,X - 12127,X - 12216,X - 12423,X - 12442,X - 12462,X - 12465,X - 12565,X - 12627,X - 12660,X - 12663,X - 12728,X - 12741,X - 12742,X - 12748,ranitidine (prev. X - 12761),X - 12770,X - 12776,X - 12780,X - 12786,X - 12792,X - 12794,X - 12797,X - 12799,X - 12800,aspartylleucine (prev. X - 12801),X - 12824,X - 12854,X - 12855,X - 12856,X - 12859,X - 12860,X - 12862,X - 12870,"docosapentaenoate (n6 DPA, 22:5n6) (prev. X - 12990)",X - 13007,penicillin  G (prev. X - 13066),X - 13068,X - 13082,X - 13086,X - 13098,X - 13110,1-palmitoylplasmenylethanolamine (prev. X - 13134),X - 13143,X - 13145,X - 13150,X - 13159,X - 13161,X - 13162,"cytosine-2',3'cyclic monophosphate (prev. X - 13188)",X - 13191,X - 13230,X - 13372,X - 13391,X - 13396,X - 13411,X - 13413,X - 13414,X - 13417,X - 13418,X - 13421,X - 13422,X - 13423,X - 13445,X - 13494,X - 13503,X - 13510,X - 13512,X - 13516,X - 13519,X - 13520,X - 13529,X - 13543,X - 13555,X - 13557,X - 13560,X - 13621,X - 13671,X - 13673,6-sialyl-N-acetyllactosamine (prev. X - 13701),X - 13743,X - 13819,X - 13871,X - 13872,X - 13891,X - 13975,X - 14097,X - 14099,leucylglutamate (prev. X - 14103),histidylisoleucine (prev. X - 14119),histidylleucine (prev. X - 14123),X - 14132,lysylleucine (prev. X - 14139),X - 14141,X - 14147,isoleucylglycine (prev. X - 14186),phenylalanylserine (prev. X - 14208),X - 14234,X - 14241,X - 14248,X - 14256,serylleucine (prev. X - 14258),X - 14272,serylphenylalanine (prev. X - 14284),histidylleucine (prev. X - 14296),X - 14314,X - 14346,tyrosylleucine (prev. X - 14353),X - 14364,X - 14384,X - 14388,X - 14590,X - 14591,X - 14596,X - 14600,X - 14606,X - 14611,X - 14613,X - 14919,X - 14952,X - 15117,X - 15149,X - 15150,X - 15151,X - 15158,X - 15159,X - 15161,X - 15163,X - 15164,X - 15165,X - 15166,X - 15168,X - 15169,tryptophylasparagine (prev. X - 15170),X - 15173,X - 15174,X - 15175,X - 15197,X - 3094,X - 4015,X - 4051,X - 4357,X - 4507,X - 4523,"1,2-propanediol (prev. X - 4796)",X - 5228,X - 5229,X - 5907,X - 6227,X - 6650,X - 8791,X - 8889,X - 8890,X - 8988,X - 8994
499527,NORMAL,0.3546289,0.4114403,0.1477761,0.5405153,0.4141637,0.2593538,0.03542482,0.1006635,0.09863512,0.1058831,0.05274253,0.148699,0.04653706,0.1116983,0.2461427,0.2338703,0.3616335,0.5518901,0.2284664,0.267975,0.5423365,0.8680209,0.248807,0.6554574,0.06399778,0.5955291,0.2419107,0.08653674,0.6730889,0.1321831,0.1289635,0.5141843,0.176052,0.344178,0.2003173,0.1726179,0.6422534,0.254587,1,0.228206,0.3387023,0.4057508,0.1113668,0.0717983,0.1135291,0.1134265,0.1202056,0.234103,0.4312411,0.4261269,0.03749746,0.4739023,0.8905094,0.6891108,0.3357747,0.6837654,1,0.2098851,0.2570832,0.5875034,0.1039079,0.2806294,0.2337535,0.2142757,1,0.2742711,0.1477808,0.08978854,0.6600348,0.4363109,0.4044693,0.3325606,0.3146499,0.3816881,0.1766059,0.249037,0.09142006,0.2887256,1,0.03479036,0.1984751,0.1480885,1,0.3043742,0.300704,0.3081559,0.71438433,0.7480207,0.4452539,0.5255767,0.1506797,0.09161454,0.02644805,0.10849549,0.21527765,0.2920458,0.3813782,0.2615584,0.3001693,0.2469085,0.6634898,0.20477885,0.1046302,0.4504489,0.36970182,0.6993269,0.4591246,0.6057065,0.12248079,0.4620006,0.1273714,0.4979328,0.2357254,0.6185081,1.0225506,0.5693153,0.1120171,0.07795746,0.15679416,0.1054993,0.4339278,0.04399851,0.2430036,0.2980883,0.1028833,1,0.1143386,0.09895657,0.36085693,0.1919769,0.1323053,0.117735,0.38455178,0.3420443,0.1591993,0.07596211,0.35978253,0.26378978,0.618665,0.9150445,1,0.4496359,0.06006547,0.2141763,0.4854605,0.06221969,0.2727488,0.2703196,0.2050109,0.3482009,0.5307918,0.4024454,0.3986527,0.3939408,0.5270496,0.07011379,0.11967603,0.01876412,0.2655971,0.13464811,0.4562692,0.71094069,0.1460005,0.1932971,0.484204,0.1734358,0.544079,1.8015391,0.09336289,0.2999024,0.406752,0.1507139,0.618848,0.2938875,0.5100005,0.4128005,0.4202121,0.180945,0.976249,0.4526383,0.1199512,0.3961466,0.0774515,0.1097519,1,0.1919378,0.3180729,0.1896233,1,0.63748933,0.09645944,0.2496008,0.1358437,0.2016798,0.1318927,0.3675879,0.6582109,0.16800921,0.7369476,0.4000834,0.1370342,0.3202863,0.2255844,0.2523449,0.2726362,0.192855,0.7857261,0.9238534,0.15036894,0.2021672,0.1296392,0.4189813,0.2871594,0.05867683,0.4341463,0.1686493,0.7233939,0.2943614,0.1749073,0.6502512,0.4716283,0.28548638,0.6493751,0.292735,0.3049867,0.274976,0.03919359,0.5409769,0.3148941,0.5600175,0.19718,0.2223208,0.2959451,0.508965,0.3071096,0.2888406,0.03059573,0.2315719,0.7078063,0.3116521,0.2723951,0.6326551,0.1955806,0.5120064,0.1983225,0.5122213,1,0.4258698,0.2241652,0.1276712,0.3363339,0.1604014,0.5198169,0.1611943,0.3258078,0.3986816,0.4995951,0.2832435,0.09982806,0.4189027,0.3232921,0.2434251,0.12350068,0.2314979,0.4950073,0.2079598,0.1933168,0.03141886,0.1818187,0.1576153,0.4682857,0.6054956,0.2187507,0.28222976,0.2228385,0.08785155,0.886439,0.6235726,0.6116151,0.9229897,0.68709463,0.0589424,0.2524106,0.2755276,0.2592359,0.52385613,0.15583,0.4046841,0.1944439,0.3945257,0.07892438,0.8459759,1,0.3227402,0.07331291,0.1094497,0.6841589,0.09012183,0.06798192,0.08261856,2.7320038,0.80895135,0.3632482,0.5458269,0.174404,0.058034,1,0.6092127,0.1038646,0.4434753,0.2805204,0.8479906,1,0.1618561,0.0673596,0.3971935,0.4795464,0.1036298,0.12091682,0.2396738,0.12998847,0.4757888,0.32493491,0.08762853,0.11452585,0.5120917,0.864431,0.2539524,0.18401316,0.340731,0.3253996,0.1475351,0.2810057,0.6998262,0.9872337,0.5431964,1,0.1747997,0.2909327,0.4919367,0.5632745,0.4131763,0.3539841,0.144963,1,0.5933129,0.560278,0.9016183,0.8415482,0.491629,0.7923116,0.2198539,0.2404767,1,1,0.8974384,0.5541937,0.5706607,0.563974,0.3927625,0.632908,0.4249382,0.2297604,0.5158811,0.9838905,0.5808918,0.1930197,1.0361528,0.158975,0.3299578,0.4160619,0.8666676,0.5478083,0.5370588,0.6496212,0.07732516,0.2601914,0.5198481,0.312953,0.221424,0.3795929,0.5035565,0.5246034,1,0.3119429,0.4083017,0.2944108,0.0685406,0.7393942,0.1641503,0.37153677,0.1178267,0.9232958,0.2290902,0.5885459,0.0810196,0.2343204,0.4165417,0.2051304,1,0.0841682,1.45426961,0.328961,0.2491074,0.4460194,0.1543845,0.2889196,0.5237285,0.10904346,0.33899795,0.319524,0.4408,0.3322231,0.498099,0.5338698,0.1644512,0.2196672,0.07706999,0.06679686,0.1352303,0.1629307,0.2335354,0.5189311,0.3117272,0.5456745,0.2560514,0.04745418,0.2263387,0.4370478,0.2871662,0.6160735,0.5760133,0.8570828,0.7675159,0.1137811,0.2331189,0.6162688,0.1907196,0.1339026,0.1714614,0.1619897,0.1011963,0.1803144,0.1218844,0.09485554,0.3310568,0.3146869,0.3999813,0.3079001,0.3537274,0.5838856,0.3180883,0.4330284,0.2457935,0.5730417,0.5062565,0.3625479,0.50675452,0.5144015,0.2427548,1,0.4656376,0.7333247,0.0886197,0.6368975,0.7902864,0.3576352,0.5067219,1,1,0.2413879,0.6036031,0.2528054,1,0.7233557,0.4678399,0.3733233,0.1178899,0.5474409,1,0.1780889,0.7328137,1,0.5703029,1,0.8261303,1,1,1,1,0.4223836,0.7234722,0.1370803,0.2838004,0.1024356,0.1476827,0.1013174,0.2435805,0.2484461,0.6919957,0.3383287,0.3225096,0.2584738,0.4740832,0.5295624,0.5206989,0.7066689,0.1390616,0.9088497,0.3517896,1.3936574,1,1,0.5850216,0.720798,0.3811176,0.1894805,0.8958591,0.7469158,0.1434972,1.70624723,0.1495356,0.098003365,0.2507171,0.1551081,0.2002292,0.1505513,0.09465965,0.1880166,0.0705699,0.1632007,0.1404815,0.235845,0.409389,0.2181186,0.03990317
499529,NORMAL,0.5572831,0.4114403,0.1477761,0.5405153,0.228438,0.2593538,0.03542482,0.1006635,0.09863512,0.1058831,0.05274253,0.148699,0.04653706,0.1116983,0.2461427,0.6080001,0.3616335,0.4171108,0.3309406,0.267975,0.5423365,0.8680209,0.6544654,0.4090794,0.19436401,1,0.2075102,0.08653674,0.6730889,0.1321831,0.1289635,0.5141843,0.176052,0.6088114,0.6150381,0.7311628,0.6422534,0.254587,1,0.228206,0.3387023,0.1277158,0.7369015,0.0717983,0.1135291,0.1134265,0.1202056,0.234103,0.4312411,0.4261269,0.35672708,0.3342536,0.8905094,0.6891108,0.3357747,0.6837654,1,0.32064,0.2570832,0.5875034,0.1039079,0.2806294,0.2337535,0.2142757,1,0.2742711,0.2114208,0.08978854,0.6600348,0.4363109,0.4044693,0.3325606,0.3459475,0.3816881,1.6292926,0.249037,0.09142006,0.2887256,1,0.11131219,0.1984751,0.5979582,1,0.3043742,1.1803764,0.3081559,1.00869408,0.7480207,0.4452539,0.5255767,0.342354,0.88706676,0.02644805,0.70422715,0.23015724,0.2920458,0.3813782,0.2099797,0.3001693,0.1787603,0.6634898,0.04279083,0.1046302,0.4504489,0.27523921,0.6993269,0.5844896,0.6492012,0.99027267,0.6893954,0.1273714,0.3009408,0.2357254,0.6185081,0.488454,0.2273975,0.1120171,0.20526617,0.25026017,0.1392591,0.6530516,0.04399851,0.2430036,0.2980883,0.2906669,1,0.1469654,0.12008621,0.28412758,0.1919769,0.1323053,0.1050204,0.06544877,0.2890367,0.2052359,0.07596211,0.09233481,0.36993103,0.618665,0.9150445,1,0.1851192,0.07712246,0.2141763,0.2144558,1.12370517,0.2727488,0.2703196,0.2050109,0.2753652,0.5307918,0.4024454,0.9681995,0.3939408,1.8350117,0.07011379,0.04452667,0.12761002,0.2655971,0.14621634,1.2621707,0.95143686,0.3076464,0.4131111,0.1027719,0.1734358,0.473291,0.9989136,0.34240831,0.2999024,0.406752,0.1507139,0.618848,0.2938875,0.6883079,0.4293905,0.4202121,0.19989257,0.8224324,0.9230413,0.1608124,0.3961466,0.4989462,1.0746659,1,0.1919378,0.3180729,0.2962126,1,0.55366792,0.09645944,0.2496008,0.1358437,0.2016798,0.76975591,0.4641673,0.417676,0.07647051,0.3797098,0.4000834,0.5447976,1.376322,0.2606528,0.25231,0.6933948,0.07915121,0.4129839,0.9238534,0.37637689,0.2021672,0.1296392,0.2064792,0.3506397,0.05867683,0.4023813,0.7697627,2.1452778,1.7056386,1,0.6502512,0.4716283,0.2389614,0.3414714,0.3402343,0.3049867,0.274976,0.03919359,0.1486445,0.4339403,0.5600175,0.19718,0.2223208,0.4359458,0.7788729,0.3071096,0.9904663,0.03059573,7.9416302,0.7078063,0.3116521,0.2723951,0.4605072,0.4344891,0.5120064,0.3684109,0.5122213,1,0.4258698,0.4440338,0.1276712,0.4233327,0.4945554,0.5198169,0.1611943,0.3348188,0.2802848,0.6629311,0.4321118,1.26995296,0.4189027,0.3232921,0.2434251,0.72325702,0.2314979,0.4950073,0.256468,0.1933168,0.19590789,0.1818187,0.1576153,0.4682857,0.6054956,0.1817517,0.32356971,0.232889,0.08785155,0.886439,0.6235726,0.2665097,0.9229897,0.06268555,0.735759,0.2524106,0.2755276,0.2592359,0.40514837,0.15583,0.4753522,0.1944439,0.3945257,0.07892438,0.0966473,1,0.3227402,0.40138841,0.1094497,1.0189877,0.53854218,0.14274866,0.08261856,0.5242223,0.06052012,0.4492117,0.3591848,0.2564623,0.058034,1,0.1895196,0.1038646,0.3694947,0.2805204,0.8479906,1,0.1618561,0.5820991,0.3971935,0.4795464,0.1036298,0.50600387,0.505965,0.7663647,0.4757888,0.05694875,0.08762853,0.05135007,0.5309247,0.864431,0.2539524,0.63186486,0.273669,0.3253996,0.1475351,0.2810057,0.6998262,0.9872337,0.5431964,1,0.2649695,0.2909327,0.2134251,0.5632745,0.4131763,2.6425408,0.144963,1,0.5933129,0.560278,0.9016183,0.8415482,0.5146529,0.7923116,0.2198539,0.2404767,1,1,0.8974384,0.5541937,0.5706607,0.563974,0.3927625,0.632908,0.4249382,0.2297604,0.5158811,0.9838905,0.5808918,0.1930197,0.8801072,0.158975,0.3299578,0.4160619,0.8666676,0.5478083,0.5370588,0.722606,0.07732516,0.5635391,0.5198481,0.3943868,0.221424,0.462582,0.5035565,0.1332112,1,0.3119429,0.4083017,0.2944108,0.0685406,0.7393942,0.2891405,0.3938562,0.1178267,0.9232958,0.2290902,0.5885459,0.21533473,0.2343204,0.4165417,0.8495121,1,0.8236763,1.46458352,0.328961,0.5722782,0.5825011,0.1543845,0.6312688,0.5237285,0.60884724,0.0651712,0.319524,0.4408,0.3322231,0.498099,0.5338698,0.3083421,0.2196672,0.74728751,1.47513499,1.1348823,0.9563484,1.0617219,0.5189311,0.3117272,0.5456745,1.7415787,0.91399131,0.9040782,0.8718823,0.2871662,0.6160735,0.5760133,0.5332468,1.0384719,0.1137811,0.2331189,0.6162688,0.1907196,0.1339026,0.1714614,0.1619897,0.1011963,0.1803144,0.1218844,0.93430395,0.3310568,0.3146869,0.9801477,0.3079001,0.3537274,0.5838856,0.462268,0.4330284,0.7511434,0.5730417,0.5062565,0.6230874,0.49039612,1.6835243,0.2427548,1,0.4656376,0.7333247,0.35267671,0.5584273,0.7902864,0.7417347,0.5067219,1,1,0.2413879,2.234663,0.2528054,1,0.7233557,0.4678399,0.3733233,0.1178899,0.725804,1,0.1780889,0.7328137,1,0.9551523,1,0.8261303,1,1,1,1,0.4223836,0.7234722,0.366974,0.2838004,0.1024356,0.3749255,0.1013174,0.2435805,0.3871673,0.6919957,0.3383287,0.3225096,0.2584738,0.4740832,0.5295624,0.5206989,0.7066689,0.1390616,0.9088497,0.3517896,1.364407,1,1,0.8046146,0.720798,0.3811176,0.1894805,0.8958591,0.7469158,0.3586048,1.23757111,0.1495356,1.453269188,0.2507171,0.3919904,0.3476688,0.1505513,0.22769751,0.1880166,0.0705699,0.1632007,0.1404815,0.235845,0.409389,0.2181186,0.03990317
